product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate
googletalk;on;tls;besteffort;false;auto;vp8;480;on;off;1112;989;1125;1538;irc;off;udp;on;true;amr-wb-16000;auto;480;on;off;1296;3765;4666;3271
icq;on;tcp;besteffort;false;gsm-8000;auto;240;on;off;1324;1050;3666;4041;ippi;off;tls;off;true;silk-24000;vp8;1080;on;on;613;3494;2888;4223
sip;off;tcp;off;auto;silk-16000;red;240;off;on;833;3278;697;4399;iptel.org;on;tls;besteffort;auto;speex-16000;vp8;720;on;off;1207;2597;4165;3437
h323;off;tcp;off;auto;telephone-event-80000;vp8;720;on;on;1489;1678;2715;2949;iptel.org;on;udp;off;true;silk-24000;rtx;240;off;on;769;2201;2622;2595
googletalk;off;tls;on;true;silk-12000;vp8;360;on;off;1111;4193;1472;3863;googletalk;off;udp;on;auto;speex-32000;auto;1080;on;off;1005;2150;4189;675
googletalk;off;tls;on;true;g722-16000;rtx;240;off;off;799;1546;1555;574;sip;on;udp;on;false;auto;ulpfec;360;off;on;1119;2363;2585;3241
sip;off;tcp;on;true;silk-16000;vp8;360;on;on;694;2341;4467;4752;irc;on;auto;off;false;opus-48000;vp8;480;on;off;1301;4586;3559;4199
icq;off;tls;on;false;silk-8000;vp8;1080;off;off;1058;4490;3261;4537;sip;off;tls;besteffort;auto;speex-16000;red;480;off;on;1348;4338;971;4823
irc;off;auto;off;false;speex-16000;vp8;1080;on;on;1185;2633;4995;1222;sip;off;tcp;off;true;pcmu-8000;rtx;480;on;off;716;1831;1997;385
ippi;on;tls;besteffort;auto;silk-8000;ulpfec;1080;off;on;935;774;1691;4033;irc;off;tcp;off;auto;speex-8000;auto;240;off;on;612;2458;3314;4553
ippi;on;udp;off;auto;silk-24000;rtx;480;off;on;1063;581;452;4530;irc;off;udp;off;true;pcma-8000;ulpfec;360;on;on;1053;4320;2778;2272
h323;on;tcp;besteffort;false;auto;red;480;on;off;776;1298;1687;4749;ippi;on;auto;off;false;speex-8000;h264;1080;on;off;1380;922;4320;564
sip;on;udp;on;auto;speex-8000;h264;1080;on;off;1499;2518;2590;3621;googletalk;on;tcp;besteffort;true;telephone-event-80000;h264;480;off;on;1422;4123;1336;2269
sip;on;tls;besteffort;auto;silk-16000;h264;1080;off;off;1143;3688;698;791;icq;off;tls;on;true;speex-32000;rtx;240;off;on;553;4466;131;195
googletalk;on;tls;on;auto;silk-24000;vp8;1080;off;off;838;1871;4256;2038;aim;on;auto;on;false;ilbc-8000;ulpfec;360;on;on;854;4318;4493;2069
googletalk;on;auto;besteffort;auto;g722-16000;auto;360;off;on;1398;3869;536;4546;h323;on;auto;on;true;pcma-8000;auto;480;on;on;1485;3650;4082;4898
ippi;off;udp;on;true;auto;ulpfec;1080;on;off;1410;1786;1497;1582;googletalk;off;auto;on;false;g722-16000;rtx;1080;off;on;747;697;705;4737
googletalk;off;udp;besteffort;auto;speex-16000;red;720;on;on;723;2740;1613;2819;irc;on;udp;off;auto;pcmu-8000;auto;480;off;on;1360;3227;4195;3297
sip;off;tls;off;auto;telephone-event-80000;rtx;1080;on;off;910;4542;3461;934;ippi;off;tls;off;false;speex-16000;vp8;480;on;on;1381;2231;1735;2995
irc;on;tcp;besteffort;false;telephone-event-80000;red;240;on;off;562;1939;1464;3698;iptel.org;off;tcp;on;false;auto;red;360;on;on;865;4879;520;2893
iptel.org;on;auto;besteffort;true;silk-8000;rtx;480;off;off;1414;4086;306;228;h323;off;auto;besteffort;auto;pcmu-8000;vp8;360;on;off;1379;3286;4897;877
googletalk;off;tcp;besteffort;true;amr-wb-16000;vp8;360;on;on;1476;2245;1887;1852;ippi;off;auto;besteffort;false;speex-16000;h264;1080;on;off;777;3929;2079;3684
iptel.org;on;tls;on;auto;ilbc-8000;ulpfec;240;on;off;1476;2796;4686;3258;aim;off;tcp;off;false;amr-wb-16000;vp8;360;on;on;1455;1785;3683;361
icq;off;tcp;off;auto;amr-wb-16000;rtx;480;off;off;1214;4479;3019;2384;googletalk;on;udp;on;auto;amr-wb-16000;ulpfec;480;on;on;1357;1116;3532;4635
sip;off;tcp;off;auto;opus-48000;ulpfec;360;off;on;1060;1150;4725;3546;sip;off;auto;off;false;telephone-event-80000;h264;1080;on;on;830;2818;934;1797
googletalk;off;tcp;off;true;speex-32000;vp8;360;on;off;805;3566;2958;3049;iptel.org;on;udp;off;true;silk-16000;ulpfec;480;off;on;744;4524;4706;174
ippi;on;udp;besteffort;false;pcmu-8000;vp8;360;on;on;531;1591;594;93;iptel.org;off;auto;off;auto;opus-48000;auto;720;on;off;1259;4373;2491;1162
aim;on;udp;on;false;ilbc-8000;ulpfec;480;off;off;1283;1729;1136;4840;googletalk;on;udp;besteffort;true;speex-32000;ulpfec;240;off;on;539;1753;4935;3169
ippi;off;udp;on;auto;auto;red;360;on;on;1066;4769;2313;658;googletalk;on;tcp;on;false;speex-16000;rtx;720;on;off;1092;1790;3884;2550
ippi;off;tls;on;false;g722-16000;vp8;1080;off;off;1078;2384;2883;853;h323;off;tls;on;true;opus-48000;rtx;1080;on;off;772;2683;4260;4104
sip;off;tls;on;auto;silk-16000;h264;360;off;on;1057;1063;2702;3108;aim;off;udp;on;false;opus-48000;red;720;on;off;844;642;1892;872
ippi;off;tcp;off;true;speex-8000;red;480;on;off;867;559;4319;1199;sip;on;udp;on;true;g722-16000;rtx;240;off;off;1469;4258;4533;4517
aim;on;tcp;off;true;speex-16000;auto;1080;off;off;1032;3248;4595;1657;aim;off;tcp;besteffort;auto;speex-16000;ulpfec;1080;off;on;957;2339;1838;1610
icq;off;udp;off;true;pcma-8000;ulpfec;1080;on;on;1038;1687;3009;163;iptel.org;on;tcp;off;false;silk-16000;vp8;480;off;off;612;2248;526;713
icq;on;udp;on;auto;gsm-8000;rtx;720;on;on;1198;2841;4079;2471;ippi;off;tcp;on;false;speex-8000;red;480;on;off;924;3722;4618;2165
aim;on;tls;off;true;opus-48000;rtx;360;off;on;599;800;4528;885;icq;on;auto;on;auto;opus-48000;auto;240;on;off;763;910;308;4195
googletalk;on;tls;off;true;silk-8000;ulpfec;720;on;on;645;2228;4103;2032;aim;off;udp;off;false;ilbc-8000;h264;360;on;off;526;3038;1164;4326
ippi;off;auto;off;true;opus-48000;red;360;on;off;1452;184;1986;640;googletalk;on;auto;off;auto;gsm-8000;rtx;1080;on;off;957;2471;2388;3259
sip;on;tls;besteffort;false;speex-16000;rtx;1080;on;on;806;1264;2435;4942;h323;off;tcp;besteffort;false;pcmu-8000;red;360;on;on;1392;818;735;1620
h323;off;udp;besteffort;true;silk-24000;vp8;1080;on;on;687;4357;181;4838;iptel.org;off;tcp;off;false;auto;rtx;240;off;off;1334;1245;688;2440
h323;on;tcp;off;false;pcmu-8000;rtx;360;off;off;1215;3008;4245;2395;h323;on;auto;on;auto;opus-48000;h264;360;on;on;707;1098;3701;631
h323;on;tcp;on;true;speex-16000;red;1080;off;off;1436;3259;361;2837;irc;on;tls;on;true;g722-16000;vp8;360;on;on;696;572;606;142
h323;off;tls;off;true;silk-24000;auto;240;off;off;1118;2159;1857;264;sip;on;udp;on;false;silk-12000;ulpfec;720;off;off;537;2544;174;3996
iptel.org;off;auto;off;false;silk-12000;vp8;360;off;on;841;3238;1292;980;ippi;on;tls;off;false;silk-16000;red;240;on;off;1056;570;3347;2408
h323;off;udp;off;auto;amr-wb-16000;ulpfec;480;on;off;1002;4909;225;679;aim;off;auto;besteffort;false;speex-32000;vp8;720;on;on;731;3580;2004;4207
googletalk;off;udp;off;true;silk-24000;ulpfec;360;on;on;1479;3120;4655;420;icq;on;tcp;besteffort;false;auto;rtx;1080;off;off;1199;2724;805;4143
irc;off;udp;besteffort;auto;speex-8000;ulpfec;1080;off;off;1396;2497;78;2466;h323;off;tls;off;auto;amr-wb-16000;ulpfec;360;off;on;1103;4020;2508;156
iptel.org;off;tcp;besteffort;false;pcma-8000;auto;720;on;off;891;4699;1257;4742;icq;off;auto;on;true;telephone-event-80000;rtx;240;on;off;550;2028;985;3667
ippi;on;auto;on;auto;gsm-8000;ulpfec;1080;off;on;1230;1910;564;475;googletalk;on;tls;off;true;pcma-8000;red;720;on;on;649;2405;3182;258
h323;on;udp;on;false;amr-wb-16000;ulpfec;480;off;off;650;2864;3764;2838;ippi;off;tcp;besteffort;true;g722-16000;rtx;720;on;on;618;3882;1509;3572
googletalk;off;udp;besteffort;false;silk-8000;red;720;off;on;1227;2505;3773;4529;iptel.org;off;udp;off;true;silk-12000;h264;480;off;off;936;2235;1632;3711
aim;on;tcp;besteffort;auto;auto;ulpfec;720;on;on;569;4471;2154;3636;iptel.org;off;udp;off;true;auto;ulpfec;240;on;on;717;4278;4082;2461
h323;on;tls;besteffort;false;pcma-8000;auto;360;off;off;661;4441;1138;3982;sip;off;tls;on;auto;pcmu-8000;ulpfec;720;on;off;892;295;958;2321
sip;off;tls;besteffort;auto;gsm-8000;auto;240;on;on;1257;2681;394;1967;googletalk;off;auto;off;true;amr-wb-16000;red;1080;off;on;905;2119;1431;3942
h323;off;tcp;on;true;silk-8000;ulpfec;480;on;off;1120;3524;419;2859;irc;on;auto;on;auto;pcma-8000;vp8;720;off;on;1114;1036;4661;4134
h323;on;tcp;besteffort;auto;silk-24000;vp8;1080;off;off;1172;2464;3807;4032;irc;off;tcp;off;false;silk-12000;vp8;480;off;on;775;1769;4047;1913
irc;on;udp;on;auto;telephone-event-80000;red;1080;on;off;1460;79;663;1197;googletalk;on;auto;on;auto;pcma-8000;red;360;on;on;1073;1705;2250;3260
irc;on;tls;on;false;opus-48000;auto;1080;on;off;754;2177;2619;2333;ippi;off;tcp;besteffort;false;pcma-8000;vp8;360;on;on;503;1512;2208;1585
icq;on;tls;besteffort;auto;silk-24000;rtx;1080;off;on;1478;1154;1749;278;icq;off;tls;on;true;silk-8000;h264;1080;on;on;641;1117;2621;1520
aim;on;tls;off;false;telephone-event-80000;h264;480;on;on;1323;4730;4974;3113;irc;on;udp;on;false;silk-12000;h264;1080;off;on;1468;412;3898;986
googletalk;on;udp;off;true;ilbc-8000;rtx;360;on;off;1297;3872;1207;1334;sip;on;tls;off;false;amr-wb-16000;rtx;480;off;on;1220;450;600;1595
ippi;off;tls;besteffort;true;silk-12000;vp8;720;on;off;866;4419;1137;2166;h323;on;auto;off;true;amr-wb-16000;ulpfec;720;off;off;1442;111;3915;2807
ippi;on;tcp;on;false;speex-8000;red;360;on;on;977;2181;2657;118;icq;on;tcp;besteffort;false;silk-12000;h264;720;on;off;742;1941;650;1696
aim;on;tcp;off;auto;pcmu-8000;vp8;360;on;on;1422;1429;1243;248;aim;on;tls;besteffort;auto;telephone-event-80000;vp8;1080;off;off;1047;301;806;289
irc;off;auto;off;false;pcma-8000;red;240;off;on;1420;995;219;2840;googletalk;off;auto;besteffort;false;speex-32000;ulpfec;1080;off;on;658;1465;3572;2729
iptel.org;off;tls;off;true;speex-16000;red;360;on;off;601;1368;3314;1469;ippi;on;auto;on;false;speex-8000;h264;240;off;off;729;4541;2830;2486
irc;off;udp;besteffort;true;silk-16000;red;240;on;on;879;1445;4606;1806;ippi;on;tcp;off;auto;speex-32000;h264;240;off;off;1492;2494;1348;768
h323;on;udp;off;auto;silk-12000;red;240;off;off;1401;4366;3752;4899;h323;on;tcp;besteffort;false;pcmu-8000;auto;480;on;off;1467;405;3266;1039
iptel.org;off;auto;off;false;silk-24000;vp8;240;off;on;680;1509;3636;4110;sip;off;udp;off;auto;silk-16000;ulpfec;480;on;off;1080;2027;506;856
ippi;on;tls;besteffort;true;pcma-8000;vp8;480;on;on;1045;4207;3876;3500;h323;on;tcp;besteffort;false;silk-8000;vp8;1080;on;off;920;2292;1353;2159
irc;on;tls;off;true;speex-32000;h264;360;off;on;1053;89;3477;2431;sip;on;tls;besteffort;true;g722-16000;rtx;1080;off;off;1271;2587;1682;1752
googletalk;off;udp;besteffort;true;speex-8000;ulpfec;360;off;off;1169;3730;4377;3228;irc;off;auto;off;false;silk-12000;h264;240;off;off;984;1904;2601;549
ippi;off;udp;besteffort;auto;ilbc-8000;h264;720;off;on;561;849;2680;4811;h323;off;tcp;besteffort;false;telephone-event-80000;h264;1080;off;off;516;2762;4499;4272
ippi;off;tls;besteffort;true;auto;auto;1080;off;off;1227;4822;4062;1111;sip;on;tls;on;true;pcmu-8000;ulpfec;240;off;off;917;3537;4926;518
iptel.org;on;auto;besteffort;false;auto;rtx;480;off;on;1181;1775;3079;1626;icq;on;tcp;on;true;opus-48000;vp8;240;off;on;732;326;4247;1040
googletalk;off;tcp;on;true;telephone-event-80000;rtx;720;on;on;1449;4467;2031;3279;googletalk;off;auto;on;true;speex-16000;auto;1080;on;on;752;1268;3931;594
ippi;off;udp;besteffort;auto;ilbc-8000;vp8;240;off;on;1444;1407;1578;4942;icq;on;udp;on;auto;g722-16000;red;240;off;off;1199;1064;2270;1322
irc;on;auto;besteffort;false;ilbc-8000;vp8;720;off;off;936;3720;4436;2520;iptel.org;on;tls;on;true;telephone-event-80000;rtx;360;off;on;1237;2749;2140;4953
googletalk;off;auto;on;false;silk-12000;rtx;480;off;off;1395;565;3104;3368;ippi;off;udp;besteffort;true;silk-8000;h264;360;on;off;944;1449;1700;1660
aim;off;auto;off;auto;silk-12000;ulpfec;360;off;on;1374;3260;478;2524;ippi;on;udp;off;true;silk-8000;ulpfec;1080;off;on;951;1479;4097;3221
sip;on;udp;off;false;silk-12000;rtx;1080;off;on;678;1286;4031;4539;irc;off;tcp;besteffort;auto;silk-8000;h264;240;off;on;1254;715;798;745
aim;on;tcp;off;false;silk-12000;rtx;720;off;off;1098;1379;3040;232;icq;on;tcp;besteffort;true;silk-24000;auto;240;off;on;1213;2679;2736;4631
h323;off;auto;on;true;silk-12000;ulpfec;240;off;off;665;4480;349;1611;icq;on;udp;besteffort;true;g722-16000;vp8;360;off;off;992;1521;3225;1173
googletalk;on;tls;on;true;silk-16000;vp8;360;off;off;893;201;4739;2510;googletalk;on;udp;besteffort;true;speex-32000;red;480;on;on;765;4616;2881;4643
sip;on;tls;on;auto;speex-16000;ulpfec;240;on;on;1233;2775;1600;1267;googletalk;off;tls;off;auto;amr-wb-16000;red;1080;off;on;1291;3861;1300;507
sip;off;tcp;on;auto;ilbc-8000;rtx;720;on;off;1266;3760;3118;4949;ippi;off;auto;off;true;silk-12000;red;360;on;off;1110;467;1070;3633
googletalk;off;auto;off;false;silk-8000;red;480;off;on;535;607;1643;3756;irc;off;udp;besteffort;false;pcmu-8000;auto;720;off;on;665;4600;2972;3418
irc;on;auto;off;false;speex-8000;red;720;on;on;979;1697;402;846;h323;on;udp;besteffort;false;auto;red;360;off;off;1444;4885;1246;1590
googletalk;on;udp;off;false;speex-8000;vp8;360;on;off;644;4935;718;4183;googletalk;off;tls;on;auto;silk-16000;rtx;480;off;off;1216;467;4385;3882
aim;off;tcp;on;false;gsm-8000;ulpfec;1080;off;on;891;368;800;369;h323;off;udp;off;false;silk-16000;auto;480;off;off;1475;4984;1568;2680
ippi;on;auto;off;true;silk-12000;red;720;off;on;757;1496;1659;2585;sip;on;auto;off;true;g722-16000;ulpfec;1080;off;on;909;2420;195;1423
icq;off;tls;besteffort;true;speex-16000;h264;360;off;on;1444;3515;2547;193;icq;on;udp;besteffort;false;speex-32000;auto;240;off;off;1298;2001;952;1609
h323;on;tcp;off;auto;amr-wb-16000;rtx;240;off;off;1117;485;869;4750;iptel.org;on;tls;on;true;opus-48000;rtx;240;off;off;1143;2217;3969;4390
h323;off;tcp;besteffort;true;speex-8000;auto;720;on;off;922;2392;270;3384;h323;off;tls;off;auto;silk-16000;ulpfec;360;off;off;1322;1388;4038;3263
sip;off;udp;off;false;pcmu-8000;vp8;240;off;off;1493;2573;2462;3983;irc;off;tls;besteffort;true;pcma-8000;rtx;240;on;on;804;795;1231;4659
googletalk;off;auto;besteffort;auto;speex-16000;red;1080;off;on;1137;2543;1206;1107;irc;off;auto;off;auto;silk-8000;h264;480;on;on;898;2641;3645;4953
icq;off;auto;off;auto;speex-16000;rtx;240;on;on;1131;1804;4850;2328;irc;on;tcp;besteffort;true;speex-8000;auto;360;on;on;740;980;4110;1838
sip;on;auto;off;true;ilbc-8000;red;480;off;off;1124;3655;53;502;icq;on;auto;off;true;pcma-8000;rtx;360;off;off;1156;3166;3620;4943
irc;off;udp;besteffort;true;speex-16000;auto;240;on;off;1249;3902;2035;4853;iptel.org;on;tcp;off;auto;pcma-8000;auto;720;off;off;1345;1457;4866;2384
icq;on;tls;off;false;speex-32000;rtx;360;off;on;882;2298;172;1575;irc;on;tcp;off;false;g722-16000;auto;240;on;off;792;334;2484;2035
aim;off;tcp;besteffort;false;ilbc-8000;rtx;720;off;off;986;3883;1018;1353;sip;off;udp;off;false;pcmu-8000;ulpfec;720;off;off;1214;4660;4149;4871
aim;off;tcp;off;auto;opus-48000;ulpfec;240;off;on;990;3690;2648;3668;h323;off;tcp;on;true;gsm-8000;rtx;720;off;on;1226;1365;1159;4073
iptel.org;on;udp;off;true;silk-12000;auto;240;on;on;616;2685;2190;2977;sip;on;tcp;off;false;silk-24000;ulpfec;240;off;off;843;1340;1627;1775
irc;on;tls;on;true;speex-8000;h264;1080;off;on;1448;1649;2789;4300;icq;off;tls;off;false;g722-16000;h264;480;off;off;621;995;160;3529
aim;on;auto;off;true;ilbc-8000;red;480;off;off;909;622;1358;3946;icq;off;udp;besteffort;auto;opus-48000;auto;480;on;on;854;2535;3680;4714
icq;on;tcp;off;auto;gsm-8000;vp8;1080;on;on;1043;4282;3432;218;googletalk;off;tcp;off;false;silk-16000;ulpfec;360;on;on;1427;1059;1948;3356
googletalk;on;tcp;on;true;g722-16000;ulpfec;1080;off;on;871;3446;4751;4635;iptel.org;on;tls;besteffort;auto;auto;auto;1080;off;off;644;1041;1183;3551
aim;off;auto;on;auto;opus-48000;red;240;on;off;969;1903;963;2328;sip;off;udp;on;auto;ilbc-8000;vp8;480;off;off;675;3420;3699;924
googletalk;off;tls;off;true;silk-8000;ulpfec;720;on;on;1489;1774;4897;4620;icq;off;tcp;besteffort;false;telephone-event-80000;h264;240;off;off;872;277;3587;2275
iptel.org;off;tls;off;auto;silk-8000;h264;360;on;on;551;321;1486;1112;googletalk;on;tcp;on;true;pcma-8000;ulpfec;480;on;on;1365;3170;1304;1024
aim;off;tls;besteffort;auto;speex-32000;red;720;off;on;661;2882;690;4062;iptel.org;on;tcp;besteffort;auto;pcma-8000;vp8;720;on;on;1010;2046;4076;2142
h323;on;udp;besteffort;auto;telephone-event-80000;h264;240;on;off;706;553;330;407;aim;on;tcp;off;auto;opus-48000;ulpfec;240;on;off;768;3039;2714;643
googletalk;off;tls;on;false;pcmu-8000;ulpfec;1080;on;on;1108;681;3032;3566;iptel.org;off;auto;on;auto;speex-16000;ulpfec;480;on;on;1411;181;1251;3741
h323;off;udp;besteffort;true;silk-16000;red;480;off;on;1253;1402;1103;4126;ippi;on;tcp;off;true;silk-12000;h264;720;off;on;550;693;4288;1859
icq;off;udp;on;true;silk-12000;ulpfec;240;off;off;1215;826;1243;1847;h323;off;udp;on;false;auto;red;360;off;off;1455;770;387;4252
iptel.org;on;auto;besteffort;false;silk-16000;red;360;on;off;1496;3867;4719;2784;aim;on;auto;besteffort;true;ilbc-8000;vp8;720;on;off;976;3960;1714;4236
irc;on;auto;on;auto;speex-8000;rtx;480;on;on;1169;1883;4864;4418;ippi;on;auto;besteffort;true;g722-16000;rtx;720;off;on;664;2042;4648;1746
icq;on;tcp;besteffort;false;pcmu-8000;auto;720;on;off;938;2581;2135;2688;icq;off;udp;on;false;silk-8000;ulpfec;720;on;off;569;4991;259;1674
iptel.org;off;auto;besteffort;auto;silk-12000;h264;720;off;on;532;3361;3337;3437;sip;on;auto;off;false;ilbc-8000;auto;1080;off;on;886;3470;3691;4775
icq;off;auto;besteffort;false;pcma-8000;vp8;240;off;on;1227;4279;3914;568;h323;on;auto;besteffort;false;speex-8000;auto;1080;off;on;575;1341;3293;4915
h323;off;tcp;on;true;g722-16000;red;720;off;on;702;4123;4310;761;irc;off;tcp;besteffort;auto;speex-32000;h264;240;off;on;767;3447;2801;422
iptel.org;off;tls;off;auto;telephone-event-80000;vp8;360;on;on;526;3612;4754;211;aim;on;tls;besteffort;false;speex-32000;ulpfec;1080;off;off;704;4097;2634;1774
googletalk;on;tcp;besteffort;auto;opus-48000;ulpfec;720;on;off;682;287;4712;1314;irc;on;auto;on;true;silk-24000;vp8;480;on;on;652;4950;1030;4239
h323;on;auto;off;false;silk-16000;h264;360;on;off;1236;3276;993;455;googletalk;on;tls;off;false;speex-16000;auto;480;off;on;786;3769;3601;3744
h323;off;tls;off;true;pcma-8000;ulpfec;480;off;off;629;261;3304;4200;aim;on;tcp;besteffort;auto;auto;red;720;on;off;657;4824;4644;912
ippi;off;tcp;on;false;gsm-8000;auto;480;on;on;1121;2465;4043;3686;iptel.org;off;udp;on;false;amr-wb-16000;ulpfec;480;on;on;753;3241;650;3894
h323;off;tls;on;false;auto;ulpfec;720;off;off;654;563;1460;2646;googletalk;off;udp;off;false;gsm-8000;vp8;240;off;off;718;2184;2345;1905
iptel.org;on;udp;on;false;silk-16000;red;240;on;on;576;257;1246;3301;aim;on;tcp;on;true;silk-24000;ulpfec;240;off;on;917;1563;1553;3267
iptel.org;on;udp;besteffort;true;silk-12000;red;720;on;off;1249;2046;2182;4129;googletalk;on;tcp;off;true;speex-16000;auto;240;on;off;1361;2677;1876;672
aim;on;tls;off;false;speex-16000;red;360;off;off;1454;615;3565;2347;icq;on;tcp;on;false;speex-16000;h264;1080;on;off;689;3978;4313;1404
ippi;off;tcp;off;false;pcmu-8000;auto;480;off;off;566;2930;4653;2249;ippi;on;tls;off;auto;amr-wb-16000;vp8;240;on;off;1449;724;311;1561
h323;on;tcp;besteffort;auto;silk-24000;rtx;720;on;off;940;93;2769;4847;ippi;off;tcp;besteffort;false;telephone-event-80000;ulpfec;720;on;off;577;2272;1560;79
iptel.org;on;tcp;on;true;auto;ulpfec;720;off;off;1416;4258;2816;3665;irc;on;tcp;besteffort;true;speex-8000;vp8;480;on;off;1322;3821;1623;4454
googletalk;off;auto;off;false;pcmu-8000;ulpfec;360;off;off;1338;1115;4353;4426;h323;off;udp;on;auto;gsm-8000;vp8;240;on;off;1173;4805;4453;537
ippi;on;auto;on;true;speex-16000;vp8;480;off;off;1355;2791;1623;4767;sip;off;udp;besteffort;auto;speex-16000;vp8;240;on;on;652;4976;3798;3152
iptel.org;off;tcp;on;true;speex-32000;vp8;1080;on;off;637;3198;4690;2308;sip;off;tcp;off;true;g722-16000;auto;480;on;off;1034;2800;3908;4943
h323;on;tls;besteffort;false;speex-16000;ulpfec;240;off;on;772;2565;133;1298;irc;off;auto;off;auto;auto;auto;480;off;on;972;1856;606;1605
sip;on;auto;off;false;silk-12000;red;1080;off;off;1300;3091;895;4132;sip;on;tls;on;auto;opus-48000;red;240;on;off;581;3342;4316;712
h323;on;tls;off;true;silk-8000;vp8;720;off;on;705;623;3505;932;icq;off;tls;besteffort;true;g722-16000;red;480;off;off;1426;2309;3651;989
googletalk;on;tcp;on;false;amr-wb-16000;red;1080;off;on;1022;643;2673;1694;googletalk;off;tls;off;true;silk-8000;h264;360;on;off;1246;3971;4274;3836
h323;on;tcp;on;true;silk-24000;vp8;480;off;off;1304;3051;3816;122;googletalk;off;auto;on;false;speex-8000;auto;720;off;off;1312;2797;3328;3753
ippi;off;tls;off;auto;silk-16000;auto;360;off;off;1359;3878;1223;3811;ippi;on;auto;besteffort;auto;auto;ulpfec;360;on;off;684;694;1396;2231
h323;on;auto;on;true;speex-8000;red;240;on;off;883;1528;2374;106;ippi;on;tls;on;auto;pcma-8000;h264;720;on;off;1412;1454;2443;266
irc;on;udp;on;auto;silk-16000;auto;360;off;on;569;1886;4999;4230;h323;on;tls;on;auto;silk-16000;red;1080;off;on;796;1807;1752;3726
h323;on;auto;besteffort;true;gsm-8000;red;720;on;on;1170;1599;259;580;aim;off;tcp;besteffort;true;pcmu-8000;red;480;on;off;999;382;1703;4047
h323;on;tls;besteffort;auto;silk-8000;rtx;360;off;off;1236;1525;4193;1232;ippi;on;auto;off;false;speex-8000;vp8;1080;on;off;709;2326;4053;1239
icq;off;udp;off;false;telephone-event-80000;vp8;360;off;on;635;1529;419;630;h323;on;tcp;on;false;silk-24000;rtx;240;off;off;552;2345;3305;2235
h323;on;auto;besteffort;true;silk-12000;vp8;1080;on;on;1303;4850;2397;1455;iptel.org;on;auto;besteffort;true;silk-8000;ulpfec;360;off;off;1059;438;3441;674
iptel.org;off;tcp;on;true;speex-16000;rtx;1080;off;on;1176;1828;3983;3108;googletalk;off;auto;besteffort;auto;speex-8000;ulpfec;360;on;off;1407;1271;2881;4376
googletalk;off;udp;on;auto;amr-wb-16000;h264;480;off;on;849;1016;1267;4715;h323;on;tcp;on;false;silk-8000;vp8;240;off;off;579;451;4444;2454
ippi;on;tls;on;true;speex-32000;auto;240;on;on;1364;1114;4018;2726;ippi;off;tcp;besteffort;true;telephone-event-80000;red;480;on;on;1020;1383;3731;4262
iptel.org;on;udp;besteffort;false;pcmu-8000;h264;720;on;on;586;1127;1588;182;irc;on;udp;on;auto;silk-16000;auto;480;off;on;863;4733;3052;409
